Id,SalePrice
2737,123502.84074808893
2738,131921.11793758607
2739,157434.74351298006
2740,134777.0286077346
2741,146856.27940311586
2742,154565.63944286763
2743,149088.38681213086
2744,157819.22726575143
2745,140393.6519998234
2746,137218.08052640708
2747,146845.0459951593
2748,126180.17696191827
2749,129091.99314302212
2750,131191.49207371142
2751,135167.79858750734
2752,179507.86682395072
2753,152332.44642727257
2754,214524.4763121467
2755,133423.33477626467
2756,92548.71179022017
2757,65521.16333275695
2758,84698.92017461723
2759,171167.62749941845
2760,127740.39887782384
2761,141155.05995515408
2762,140726.27655419736
2763,180362.79837655218
2764,144889.97115801336
2765,278658.5378581501
2766,117926.03284083439
2767,88167.20021868663
2768,125850.38338075495
2769,134208.27771310555
2770,136830.0250587628
2771,108785.79041990887
2772,110922.31553460701
2773,164813.72939963732
2774,146898.9659269263
2775,112804.23253942105
2776,139117.49247578112
2777,149045.6206875107
2778,103965.55877312666
2779,121186.23735624735
2780,94254.45196510704
2781,94160.01739048565
2782,99107.89768360699
2783,101066.54283403425
2784,125366.63670500668
2785,137464.57592667872
2786,66161.31869402976
2787,125655.5567553928
2788,75412.7498406778
2789,164514.49832245824
2790,95251.81544854237
2791,115694.09357905919
2792,57818.59632795064
2793,150203.3664123622
2794,101103.04464670992
2795,125626.66714225139
2796,98106.21672352808
2797,202080.0901080689
2798,102947.03446660307
2799,110062.0332900087
2800,66775.49485530244
2801,106736.16452218327
2802,131371.02648643486
2803,161806.20801742002
2804,129438.73501317267
2805,99886.58314133833
2806,83258.24979854753
2807,159470.63539018203
2808,147343.8912359416
2809,131743.00766417844
2810,127992.9467295075
2811,159024.22367734328
2812,161111.8774335556
2813,154542.42826903122
2814,155495.33112946837
2815,97550.18762679596
2816,241592.67458624314
2817,162248.32962956367
2818,133277.30159435526
2819,158490.29783179547
2820,138252.12013747095
2821,111027.86834809152
2822,192661.96728669602
2823,331636.00505258725
2824,174585.66466150997
2825,153214.45046678826
2826,134120.80280234787
2827,133594.75455119758
2828,226599.66523101137
2829,211034.25599447507
2830,230112.26841834004
2831,176495.7501331402
2832,243234.0376202818
2833,314507.42228637415
2834,219880.49574564834
2835,223359.79703219316
2836,190390.85621077975
2837,155564.31272854249
2838,150267.86649256895
2839,179856.05218504573
2840,200469.26476824936
2841,202727.7963373143
2842,228040.549322605
2843,147231.60440268874
2844,160339.5368803778
2845,126796.32969989664
2846,208722.36438335173
2847,204940.6471310794
2848,219097.7706503441
2849,195294.37949501502
2850,270882.80719118513
2851,215424.2662661491
2852,229699.5639303684
2853,234512.56107927504
2854,138861.9898333873
2855,200579.0135080457
2856,200383.91170703623
2857,186638.7975424608
2858,201950.49185167547
2859,113590.42760183208
2860,134745.0995263646
2861,126986.70069994606
2862,188402.00466030595
2863,129136.80171126564
2864,249613.9988798988
2865,144960.7729568545
2866,137722.79161538265
2867,98636.92741265247
2868,96437.71259705981
2869,104802.71136653735
2870,118570.0298441485
2871,82356.97926340112
2872,48793.446805228145
2873,99175.15771673356
2874,138923.86788845205
2875,117250.80704109433
2876,165757.12991714192
2877,144918.54513436678
2878,168864.56545387983
2879,138082.00416802044
2880,99492.24241722663
2881,144383.61591588712
2882,177006.16392502323
2883,203424.27336029828
2884,193706.06173370447
2885,188330.45201637468
2886,236573.0610341939
2887,95123.86119008769
2888,136399.86279465506
2889,56131.3720587811
2890,79377.27864268335
2891,138777.699048171
2892,48044.90514692757
2893,75876.19810650058
2894,62153.19104956579
2895,348677.53005410277
2896,279006.88579095807
2897,203267.00147824368
2898,138704.0733218739
2899,208046.7651290213
2900,158125.4955237269
2901,212081.77638504887
2902,179583.35374717822
2903,330446.0244061445
2904,355834.51649307937
2905,71147.2214161428
2906,197979.20891887188
2907,109234.36154619421
2908,130397.04864051292
2909,141800.427064183
2910,77887.72097891575
2911,77197.46770533935
2912,146780.68856488878
2913,78528.29235907385
2914,75347.97499798343
2915,83029.34952789002
2916,78818.76482379857
2917,164779.26818987977
2918,116567.31199711724
2919,212333.90803353477
